# Created by:        SpecsLab Prodigy, Version 4.91.3-r105809 
#
# XY-Serializer Export Settings:
#   Comment Prefix:           #
#   Output Meta Data:         yes
#   Energy Axis:              Kinetic Energy
#   Count Rate:               Counts per Second
#   Separate Scan Data:       no
#   Separate Channel Data:    no
#   External Channel Data:    yes
#   Transmission Function:    no
#   Error Bar:                no
#   Operation Results:        yes
#   Time Zone Format:         UTC
#
# Group:                        Transmission cyclic
#
# Region:                       Wide1
# Spectrum ID:                  3
# Acquisition Date:             06/01/22 08:40:08 UTC
# Analysis Method:              XPS
# Analyzer Lens:                SmallArea:1.5kV
# Analyzer Slit:                4:7x20c\B:open
# Scan Mode:                    FixedAnalyzerTransmission
# Curves/Scan:                  1
# Values/Curve:                 1106
# Dwell Time:                   0.1
# Excitation Energy:            1486.61
# Kinetic Energy:               386.61
# Pass Energy:                  100
# Bias Voltage:                 90
# Detector Voltage:             1850
# Eff. Workfunction:            4.14
# Source:                       X-Ray Dummy
# Comment:                      
# OrdinateRange:                [-22.000000, 22.000000]

# Cycle: 0
#
# Number of Scans: 1

# Cycle: 0, Curve: 0
#
# Acquisition Date:             06/01/22 08:40:08 UTC
# ColumnLabels:                 energy counts/s
#
590.61  53949.379
591.61  53589.635
592.61  52891.927
593.61  53854.169
594.61  54778.751
595.61  55681.517
596.61  54696.369
597.61  53720.502
598.61  53789.719
599.61  55143.596
600.61  53670.588
601.61  53952.05
602.61  53859.765
603.61  55428.248
604.61  54673.433
605.61  54933.117
606.61  55532.893
607.61  54960.984
608.61  55818.93
609.61  55730.705
610.61  56097.982
611.61  55482.098
612.61  55757.507
613.61  55530.704
614.61  56894.373
615.61  57186.559
616.61  57435.816
617.61  56601.142
618.61  56422.986
619.61  56910.508
620.61  57688.135
621.61  56558.583
622.61  57227.239
623.61  56713.196
624.61  57959.749
625.61  57223.784
626.61  57632.359
627.61  57906.324
628.61  57079.522
629.61  57396.761
630.61  55985.518
631.61  57984.627
632.61  58623.215
633.61  58884.293
634.61  58461.158
635.61  58915.787
636.61  58771.574
637.61  57843.178
638.61  59167.792
639.61  58419.156
640.61  58322.041
641.61  59266.538
642.61  60036.853
643.61  58741.3
644.61  59292.669
645.61  58756.955
646.61  59637.561
647.61  58871.066
648.61  59389.249
649.61  59323.04
650.61  59478.151
651.61  59935.847
652.61  59894.813
653.61  59330.681
654.61  60907.425
655.61  60863.367
656.61  59825.252
657.61  59501.731
658.61  61135.852
659.61  61649.768
660.61  61162.019
661.61  61821.098
662.61  59911.362
663.61  61100.823
664.61  61186.202
665.61  61473.895
666.61  59837.39
667.61  61190.212
668.61  60533.717
669.61  62476.531
670.61  62851.597
671.61  61921.849
672.61  63418.739
673.61  62421.822
674.61  63295.996
675.61  62277.194
676.61  62814.19
677.61  62322.776
678.61  62656.513
679.61  62738.054
680.61  62859.691
681.61  63643.648
682.61  64446.606
683.61  64848.329
684.61  64415.687
685.61  62875.184
686.61  62777.293
687.61  63710.277
688.61  65410.858
689.61  64320.356
690.61  64712.737
691.61  64756.265
692.61  63998.121
693.61  64779.265
694.61  64870.928
695.61  64328.264
696.61  65052.92
697.61  65742.669
698.61  65688.59
699.61  66900.25
700.61  66806.39
701.61  65914.336
702.61  65733.96
703.61  66802.682
704.61  65477.121
705.61  65642.354
706.61  65944.495
707.61  66485.064
708.61  66726.571
709.61  67651.19
710.61  66615.878
711.61  67322.562
712.61  67415.433
713.61  68093.998
714.61  66396.652
715.61  66725.501
716.61  67741.46
717.61  68262.75
718.61  69039.866
719.61  68512.332
720.61  68971.25
721.61  68763.628
722.61  67968.672
723.61  70004.381
724.61  69068.409
725.61  68285.897
726.61  68877.676
727.61  69409.098
728.61  69790.669
729.61  68692.034
730.61  68433.797
731.61  69272.176
732.61  69898.99
733.61  68669.025
734.61  69135.27
735.61  70213.013
736.61  69781.978
737.61  68942.1
738.61  70285.914
739.61  70292.552
740.61  71080.168
741.61  69903.093
742.61  70625.476
743.61  70119.046
744.61  70690.074
745.61  71315.229
746.61  70696.091
747.61  71309.566
748.61  71029.095
749.61  72282.821
750.61  73674.878
751.61  73511.739
752.61  71523.43
753.61  71957.686
754.61  73197.09
755.61  73030.62
756.61  72282.593
757.61  72976.217
758.61  73435.196
759.61  72888.838
760.61  74246.841
761.61  73693.197
762.61  73455.339
763.61  72275.233
764.61  72866.075
765.61  74724.476
766.61  74667.152
767.61  75035.613
768.61  75538.549
769.61  73539.16
770.61  74054.174
771.61  75998.688
772.61  76178.824
773.61  74226.66
774.61  74486.293
775.61  72826.207
776.61  74814.295
777.61  74996.388
778.61  74822.554
779.61  75769.279
780.61  75628.475
781.61  76046.455
782.61  76089.166
783.61  74684.832
784.61  76830.205
785.61  76403.608
786.61  77555.81
787.61  77001.077
788.61  77878.636
789.61  78376.206
790.61  79609.578
791.61  77852.121
792.61  76690.619
793.61  77175.61
794.61  76877.622
795.61  78523.845
796.61  76866.917
797.61  77285.619
798.61  78729.961
799.61  77249.054
800.61  77995.112
801.61  78662.281
802.61  78507.498
803.61  77849.281
804.61  79831.864
805.61  79679.002
806.61  80138.362
807.61  81511.606
808.61  79413.139
809.61  79888.763
810.61  79966.625
811.61  78674.18
812.61  79928.978
813.61  80022.706
814.61  80881.065
815.61  79538.592
816.61  79751.247
817.61  79614.301
818.61  79373.136
819.61  80134.311
820.61  79607.363
821.61  81591.752
822.61  80391.198
823.61  79875.574
824.61  79652.83
825.61  81137.065
826.61  81461.028
827.61  83111.84
828.61  83814.891
829.61  81935.999
830.61  82436.129
831.61  83501.866
832.61  83161.36
833.61  81661.009
834.61  83354.973
835.61  82956.645
836.61  82115.095
837.61  82170.377
838.61  81424.072
839.61  82313.247
840.61  82048.596
841.61  83072.25
842.61  82104.801
843.61  83373.822
844.61  83172.031
845.61  84805.504
846.61  84006.247
847.61  84152.012
848.61  83946.696
849.61  85615.756
850.61  85877.476
851.61  82747.083
852.61  84635.066
853.61  85028.26
854.61  84497.78
855.61  84789.712
856.61  86139.439
857.61  85552.073
858.61  85915.51
859.61  86790.582
860.61  87179.148
861.61  86636.329
862.61  87228.949
863.61  87167.713
864.61  85777.75
865.61  86297.288
866.61  87021.269
867.61  87688.036
868.61  87580.029
869.61  87708.587
870.61  88659.371
871.61  89690.219
872.61  88782.233
873.61  88240.304
874.61  87457.285
875.61  88211.447
876.61  89184.846
877.61  87770.567
878.61  89436.084
879.61  89484.993
880.61  88373.815
881.61  88883.619
882.61  89820.592
883.61  90129.172
884.61  89978.519
885.61  90980.178
886.61  90186.366
887.61  89188.435
888.61  90758.891
889.61  91052.083
890.61  92617.685
891.61  92507.3
892.61  91384.428
893.61  92065.233
894.61  92460.185
895.61  93379.567
896.61  94602.941
897.61  93966.724
898.61  94361.625
899.61  93838.85
900.61  93817.158
901.61  93105.799
902.61  94039.554
903.61  94384.088
904.61  93294.473
905.61  92353.919
906.61  93198.024
907.61  95641.214
908.61  96638.145
909.61  94452.114
910.61  96748.016
911.61  95790.912
912.61  95698.587
913.61  96102.788
914.61  97232.378
915.61  97317.007
916.61  97076.87
917.61  97302.56
918.61  98628.043
919.61  97573.268
920.61  98103.837
921.61  97992.214
922.61  98950.376
923.61  100267.23
924.61  98434.347
925.61  98962.056
926.61  100063.02
927.61  98808.192
928.61  100234.78
929.61  101719.37
930.61  100418.23
931.61  99762.21
932.61  101995.65
933.61  101359.3
934.61  101975.44
935.61  102979.86
936.61  101304.8
937.61  100944.26
938.61  99918.329
939.61  101226.33
940.61  101043.86
941.61  100951.93
942.61  101089.49
943.61  102690.96
944.61  104042.04
945.61  104568.27
946.61  104067.43
947.61  105115.88
948.61  106009.83
949.61  107303.85
950.61  107355.02
951.61  108532.52
952.61  106940.93
953.61  108567.53
954.61  109577.42
955.61  109153.04
956.61  106653.94
957.61  105780.13
958.61  105989.02
959.61  103524.37
960.61  103420.66
961.61  103653.47
962.61  107312.64
963.61  107646.26
964.61  106515.11
965.61  106489.68
966.61  109249.61
967.61  107735.27
968.61  108630.87
969.61  108123.42
970.61  107572.85
971.61  108133.42
972.61  107265.9
973.61  108396.06
974.61  106588.31
975.61  106202.8
976.61  107781.36
977.61  108362.07
978.61  108005.15
979.61  109194.16
980.61  109024.47
981.61  110929.42
982.61  111505.64
983.61  111151.95
984.61  109595
985.61  109915.22
986.61  110644.42
987.61  110322.29
988.61  111678.21
989.61  112380.44
990.61  110296.35
991.61  108841.04
992.61  109728.58
993.61  111026.61
994.61  112970.96
995.61  113361.43
996.61  112504.25
997.61  111294.36
998.61  111961.72
999.61  112999.48
1000.61  113318.06
1001.61  114041.26
1002.61  113281.56
1003.61  114887.99
1004.61  114542.53
1005.61  116546.32
1006.61  115358.68
1007.61  114952.99
1008.61  115256.76
1009.61  116648.97
1010.61  115644.21
1011.61  115269.53
1012.61  114080.23
1013.61  116886.81
1014.61  116344.96
1015.61  115517.47
1016.61  116935.6
1017.61  116604.23
1018.61  117072.78
1019.61  117768.98
1020.61  115770.1
1021.61  115311.06
1022.61  114153.68
1023.61  113245.92
1024.61  113214.7
1025.61  115995.76
1026.61  115672.62
1027.61  116160.34
1028.61  114618.61
1029.61  112959.02
1030.61  110530.73
1031.61  107881.27
1032.61  107604.44
1033.61  105494.31
1034.61  104931.59
1035.61  104634.48
1036.61  105060.35
1037.61  103867.47
1038.61  102796.9
1039.61  104930.79
1040.61  105885.54
1041.61  106543.53
1042.61  106060.57
1043.61  106257.74
1044.61  106443.01
1045.61  105711.89
1046.61  105806.78
1047.61  105773.85
1048.61  105398.52
1049.61  106580.86
1050.61  106613.36
1051.61  107666.77
1052.61  106820.36
1053.61  109240.96
1054.61  110413.21
1055.61  108738.11
1056.61  110272.14
1057.61  108063.82
1058.61  104054.91
1059.61  106697.79
1060.61  104817.74
1061.61  106907.03
1062.61  106478.33
1063.61  103402.39
1064.61  103368.09
1065.61  103685.35
1066.61  103122.87
1067.61  100732.34
1068.61  103233.82
1069.61  102791.95
1070.61  102972.95
1071.61  101550.38
1072.61  104560.39
1073.61  105596.8
1074.61  104314.46
1075.61  104670.93
1076.61  103759.4
1077.61  105416.02
1078.61  107084.8
1079.61  108252.63
1080.61  107182.74
1081.61  105809.59
1082.61  107675.3
1083.61  107574.81
1084.61  106921.18
1085.61  106309.2
1086.61  106906.28
1087.61  108668.15
1088.61  108954.36
1089.61  110563.61
1090.61  111012.01
1091.61  109713.86
1092.61  110160.21
1093.61  113291.61
1094.61  112322.54
1095.61  115262.94
1096.61  114861.21
1097.61  113152.42
1098.61  112727.59
1099.61  112901.6
1100.61  112789.61
1101.61  111543.03
1102.61  112168.69
1103.61  110982.49
1104.61  111892.4
1105.61  112986.7
1106.61  113006.04
1107.61  113585.14
1108.61  114654.27
1109.61  114756.77
1110.61  115873.97
1111.61  119350.93
1112.61  121055.28
1113.61  122133.97
1114.61  124660.24
1115.61  124126.45
1116.61  120440.39
1117.61  113422.46
1118.61  110516.86
1119.61  103774.36
1120.61  101999
1121.61  102742.25
1122.61  104780.57
1123.61  107982.92
1124.61  110720.26
1125.61  113358.91
1126.61  112453.21
1127.61  108653.65
1128.61  103977.28
1129.61  101263
1130.61  98641.385
1131.61  96830.455
1132.61  94911.455
1133.61  93216.451
1134.61  92459.822
1135.61  91410.777
1136.61  89864.486
1137.61  87674.876
1138.61  89448.688
1139.61  89247.996
1140.61  87373.22
1141.61  88396.781
1142.61  89728.356
1143.61  90672.16
1144.61  89781.379
1145.61  90877.335
1146.61  92525.672
1147.61  93722.553
1148.61  95900.659
1149.61  99688.073
1150.61  99601.44
1151.61  100500.77
1152.61  97852.721
1153.61  91737.205
1154.61  89589.665
1155.61  88959.653
1156.61  88869.924
1157.61  89969.005
1158.61  89118.742
1159.61  89729.097
1160.61  89482.899
1161.61  88761.749
1162.61  88501.906
1163.61  86902.416
1164.61  85387.157
1165.61  85211.533
1166.61  84881.419
1167.61  85809.598
1168.61  85840.129
1169.61  85927.096
1170.61  86664.354
1171.61  85631.365
1172.61  85937.938
1173.61  87484.493
1174.61  87670.784
1175.61  87648.708
1176.61  88912.049
1177.61  89474.368
1178.61  89542
1179.61  87946.678
1180.61  88058.591
1181.61  89092.121
1182.61  89316.484
1183.61  88833.893
1184.61  91392.276
1185.61  91541.198
1186.61  92375.482
1187.61  92291.3
1188.61  91469.068
1189.61  94112.068
1190.61  91741.622
1191.61  91627.778
1192.61  91551.322
1193.61  89753.453
1194.61  89636.591
1195.61  92824.943
1196.61  94441.68
1197.61  95130.356
1198.61  95765.268
1199.61  98706.332
1200.61  102085.29
1201.61  103894.84
1202.61  103203.79
1203.61  101516.9
1204.61  104877.03
1205.61  105427.8
1206.61  106369.29
1207.61  104877.48
1208.61  104060.63
1209.61  100452.94
1210.61  95838.48
1211.61  94047.053
1212.61  91747.853
1213.61  89456.137
1214.61  88595.529
1215.61  85833.993
1216.61  87873.458
1217.61  89008.95
1218.61  90999.738
1219.61  90770.916
1220.61  96448.845
1221.61  101761.68
1222.61  114326.08
1223.61  135859.66
1224.61  156011.42
1225.61  144707.42
1226.61  118532.07
1227.61  100701.39
1228.61  94151.79
1229.61  85921.531
1230.61  74243.687
1231.61  60947.67
1232.61  54807.114
1233.61  51433.554
1234.61  50273.332
1235.61  49424.78
1236.61  51319.287
1237.61  50593.164
1238.61  51929.306
1239.61  52179.18
1240.61  54974.546
1241.61  55690.201
1242.61  55749.607
1243.61  53855.912
1244.61  52278.819
1245.61  50570.256
1246.61  48704.896
1247.61  47789.785
1248.61  48854.503
1249.61  46676.586
1250.61  45395.622
1251.61  45461.687
1252.61  45660.422
1253.61  46496.657
1254.61  48158.417
1255.61  49249.372
1256.61  51427.103
1257.61  53326.68
1258.61  61977.861
1259.61  75960.349
1260.61  82344.131
1261.61  72598.273
1262.61  59145.808
1263.61  48520.879
1264.61  43003.752
1265.61  38268.089
1266.61  33133.639
1267.61  28627.199
1268.61  28859.692
1269.61  26654.672
1270.61  26022.829
1271.61  26433.183
1272.61  26262.195
1273.61  27578.399
1274.61  28654.38
1275.61  28614.321
1276.61  27571.293
1277.61  28933.024
1278.61  31047.845
1279.61  32788.831
1280.61  35020.024
1281.61  33823.686
1282.61  30456.79
1283.61  25693.702
1284.61  23235.137
1285.61  23773.686
1286.61  22883.25
1287.61  22859.295
1288.61  22180.868
1289.61  22240.402
1290.61  22065.884
1291.61  22088.766
1292.61  21833.979
1293.61  21331.989
1294.61  22038.438
1295.61  22045.397
1296.61  22462.795
1297.61  23174.264
1298.61  23110.011
1299.61  23270.864
1300.61  22762.585
1301.61  23337.182
1302.61  22596.885
1303.61  22785.014
1304.61  23703.373
1305.61  23747.781
1306.61  23810.953
1307.61  24230.028
1308.61  23590.093
1309.61  23654.734
1310.61  24604.853
1311.61  24403.427
1312.61  23673.606
1313.61  23105.648
1314.61  22525.243
1315.61  23722.023
1316.61  23891.165
1317.61  24669.053
1318.61  24779.987
1319.61  24602.706
1320.61  25296.954
1321.61  26023.649
1322.61  27316.131
1323.61  26610.033
1324.61  27018.902
1325.61  26514.916
1326.61  25274.951
1327.61  25009.518
1328.61  23717.289
1329.61  22499.569
1330.61  21803.559
1331.61  20549.173
1332.61  20527.8
1333.61  19691.334
1334.61  19911.274
1335.61  20663.66
1336.61  21728.898
1337.61  23581.064
1338.61  26003.206
1339.61  30610.4
1340.61  32380.532
1341.61  30411.107
1342.61  28331.663
1343.61  30998.783
1344.61  36553.964
1345.61  34694.893
1346.61  26803.25
1347.61  17030.174
1348.61  12045.321
1349.61  9731.0117
1350.61  8453.7108
1351.61  8206.0996
1352.61  7534.5368
1353.61  7456.0279
1354.61  7259.2608
1355.61  7137.8238
1356.61  6948.5986
1357.61  6882.7707
1358.61  6712.5602
1359.61  6814.9272
1360.61  6997.2915
1361.61  6274.317
1362.61  7152.9382
1363.61  7754.1697
1364.61  7228.2016
1365.61  7323.9692
1366.61  7328.221
1367.61  6681.6515
1368.61  6895.3098
1369.61  6986.3041
1370.61  7075.7019
1371.61  7346.9274
1372.61  7236.9608
1373.61  6827.0825
1374.61  7048.119
1375.61  6797.2567
1376.61  7121.7933
1377.61  7254.4468
1378.61  7007.7591
1379.61  7132.7552
1380.61  7429.9084
1381.61  7206.6855
1382.61  7344.0922
1383.61  8091.014
1384.61  7522.998
1385.61  7864.5505
1386.61  7592.6982
1387.61  7230.3462
1388.61  7695.7323
1389.61  7964.1883
1390.61  8000.7872
1391.61  7780.3519
1392.61  7960.9294
1393.61  8298.7762
1394.61  8298.7827
1395.61  7723.2577
1396.61  7551.1895
1397.61  8082.8318
1398.61  8027.2839
1399.61  8172.9752
1400.61  8362.0732
1401.61  8413.1159
1402.61  7940.6372
1403.61  8832.5266
1404.61  8083.1603
1405.61  8478.6003
1406.61  8602.4723
1407.61  9078.4812
1408.61  9042.9267
1409.61  8656.6099
1410.61  8303.229
1411.61  8288.6772
1412.61  8286.8049
1413.61  8113.2131
1414.61  8277.3217
1415.61  8445.6597
1416.61  8328.4144
1417.61  8940.4137
1418.61  8738.5232
1419.61  8950.066
1420.61  9414.619
1421.61  9620.8871
1422.61  9923.5851
1423.61  10922.632
1424.61  12208.393
1425.61  11864.751
1426.61  11561.307
1427.61  10447.37
1428.61  9465.063
1429.61  8303.1862
1430.61  7546.2248
1431.61  6594.9046
1432.61  6606.1838
1433.61  6916.0845
1434.61  6677.2643
1435.61  6841.1598
1436.61  6922.386
1437.61  7172.7178
1438.61  7747.1494
1439.61  7943.9681
1440.61  8993.9998
1441.61  10975.919
1442.61  16487.77
1443.61  29301.175
1444.61  29897.431
1445.61  15834.62
1446.61  5390.4329
1447.61  2318.6704
1448.61  1835.2245
1449.61  1640.367
1450.61  1342.5995
1451.61  1255.9617
1452.61  1262.5525
1453.61  1313.6126
1454.61  1320.7696
1455.61  1375.3269
1456.61  1555.937
1457.61  1505.6567
1458.61  1434.8354
1459.61  1579.3057
1460.61  1550.3364
1461.61  1548.6346
1462.61  1397.6955
1463.61  1587.8877
1464.61  1508.932
1465.61  1237.851
1466.61  1156.7751
1467.61  1170.8331
1468.61  1193.4264
1469.61  1378.7209
1470.61  1330.6491
1471.61  1490.186
1472.61  1271.4159
1473.61  1529.5627
1474.61  1513.9619
1475.61  1533.3081
1476.61  1448.6833
1477.61  1310.8644
1478.61  1019.1798
1479.61  1041.9069
1480.61  1384.1627
1481.61  1528.4177
1482.61  1737.7841
1483.61  1753.2788
1484.61  1342.8747
1485.61  614.2995
1486.61  202.71459
1487.61  49.792062
1488.61  23.314135
1489.61  14.440799
1490.61  12.795895
1491.61  0

# External Channel Data Cycle: 0, Temp1_Sen [K] (EBH 150)
#
# ColumnLabels: energy Temp1_Sen [K] (EBH 150)
#
386.61 299.10599999999999
387.61 299.12400000000002
388.61 299.12400000000002
389.61 299.12400000000002
390.61 299.12400000000002
391.61 299.12400000000002
392.61 299.12400000000002
393.61 299.12400000000002
394.61 299.12400000000002
395.61 299.12400000000002
396.61 299.12400000000002
397.61 299.12400000000002
398.61 299.12400000000002
399.61 299.13999999999999
400.61 299.13999999999999
401.61 299.13999999999999
402.61 299.13999999999999
403.61 299.13999999999999
404.61 299.13999999999999
405.61 299.13999999999999
406.61 299.13999999999999
407.61 299.13999999999999
408.61 299.13999999999999
409.61 299.13999999999999
410.61 299.13999999999999
411.61 299.13999999999999
412.61 299.13999999999999
413.61 299.13999999999999
414.61 299.15100000000001
415.61 299.15100000000001
416.61 299.15100000000001
417.61 299.15100000000001
418.61 299.15100000000001
419.61 299.15100000000001
420.61 299.15100000000001
421.61 299.16399999999999
422.61 299.16399999999999
423.61 299.16399999999999
424.61 299.16399999999999
425.61 299.16399999999999
426.61 299.16399999999999
427.61 299.16699999999997
428.61 299.16699999999997
429.61 299.16699999999997
430.61 299.16699999999997
431.61 299.16699999999997
432.61 299.16699999999997
433.61 299.16699999999997
434.61 299.17399999999998
435.61 299.17399999999998
436.61 299.17399999999998
437.61 299.17399999999998
438.61 299.17399999999998
439.61 299.17399999999998
440.61 299.17399999999998
441.61 299.18299999999999
442.61 299.18299999999999
443.61 299.18299999999999
444.61 299.18299999999999
445.61 299.18299999999999
446.61 299.18299999999999
447.61 299.18299999999999
448.61 299.18299999999999
449.61 299.18700000000001
450.61 299.18700000000001
451.61 299.18700000000001
452.61 299.18700000000001
453.61 299.18700000000001
454.61 299.18700000000001
455.61 299.18700000000001
456.61 299.19999999999999
457.61 299.19999999999999
458.61 299.19999999999999
459.61 299.19999999999999
460.61 299.19999999999999
461.61 299.19999999999999
462.61 299.19999999999999
463.61 299.19999999999999
464.61 299.20499999999998
465.61 299.20499999999998
466.61 299.20499999999998
467.61 299.20499999999998
468.61 299.20499999999998
469.61 299.20499999999998
470.61 299.20499999999998
471.61 299.21899999999999
472.61 299.21899999999999
473.61 299.21899999999999
474.61 299.21899999999999
475.61 299.21899999999999
476.61 299.21899999999999
477.61 299.21899999999999
478.61 299.221
479.61 299.221
480.61 299.221
481.61 299.221
482.61 299.221
483.61 299.221
484.61 299.221
485.61 299.221
486.61 299.221
487.61 299.221
488.61 299.221
489.61 299.221
490.61 299.238
491.61 299.238
492.61 299.238
493.61 299.238
494.61 299.238
495.61 299.238
496.61 299.23899999999998
497.61 299.23899999999998
498.61 299.23899999999998
499.61 299.23899999999998
500.61 299.23899999999998
501.61 299.23899999999998
502.61 299.23899999999998
503.61 299.25200000000001
504.61 299.25200000000001
505.61 299.25200000000001
506.61 299.25200000000001
507.61 299.25200000000001
508.61 299.25200000000001
509.61 299.25200000000001
510.61 299.26100000000002
511.61 299.26100000000002
512.61 299.26100000000002
513.61 299.26100000000002
514.61 299.26100000000002
515.61 299.26100000000002
516.61 299.26100000000002
517.61 299.26100000000002
518.61 299.26400000000001
519.61 299.26400000000001
520.61 299.26400000000001
521.61 299.26400000000001
522.61 299.26400000000001
523.61 299.26400000000001
524.61 299.26400000000001
525.61 299.26400000000001
526.61 299.26400000000001
527.61 299.274
528.61 299.274
529.61 299.274
530.61 299.274
531.61 299.274
532.61 299.274
533.61 299.28699999999998
534.61 299.28699999999998
535.61 299.28699999999998
536.61 299.28699999999998
537.61 299.28699999999998
538.61 299.28699999999998
539.61 299.28699999999998
540.61 299.29199999999997
541.61 299.29199999999997
542.61 299.29199999999997
543.61 299.29199999999997
544.61 299.29199999999997
545.61 299.29199999999997
546.61 299.29199999999997
547.61 299.29300000000001
548.61 299.29300000000001
549.61 299.29300000000001
550.61 299.29300000000001
551.61 299.29300000000001
552.61 299.29300000000001
553.61 299.30200000000002
554.61 299.30200000000002
555.61 299.30200000000002
556.61 299.30200000000002
557.61 299.30200000000002
558.61 299.30200000000002
559.61 299.30200000000002
560.61 299.30200000000002
561.61 299.30200000000002
562.61 299.30200000000002
563.61 299.30200000000002
564.61 299.30200000000002
565.61 299.32499999999999
566.61 299.32499999999999
567.61 299.32499999999999
568.61 299.32499999999999
569.61 299.32499999999999
570.61 299.32499999999999
571.61 299.32499999999999
572.61 299.32499999999999
573.61 299.32499999999999
